ID,Data_de_criacao
UC_oToDrJ6uca7d1dFVBmLtg,2024-10-19 22:23:55
UCrty1Tce9UBFwpkAF_f56Yg,2024-10-19 21:00:08
UCurvRE5fGcdUgCYWgh-BDsg,2024-10-20 00:00:25
UCEOGSdXwcXcNfcuDGbjmgOw,2024-10-19 14:00:38
UCP-Vg2PcmLiWpEdvMI1R35w,2024-10-21 01:12:11
UCyEHckavb7hMh5f8j4WEiIg,2024-10-19 15:13:59
UCNDDAdnOBm50NLF03eWj3RQ,2024-10-20 11:00:06
UCBo1hnzxV9rz3WVsv__Rn1g,2024-10-18 04:00:07
UCSZbXT5TLLW_i-5W8FZpFsg,2024-10-20 00:53:09
UC1Uc7VKcHGDSMxNnztQlHSA,2024-10-19 20:00:16
UC6rwiIxv0w2fbmmr66wl1rA,2024-10-18 21:09:05
UCw5-xj3AKqEizC7MvHaIPqA,2024-10-19 21:19:19
UC8pYaQzbBBXg9GIOHRvTmDQ,2024-10-20 08:00:03
UCEbVfdA43w83_ilZ1ZlZH3Q,2024-10-19 13:00:07
UCG2Zgy_atWmy139L_KWiq9w,2024-10-19 23:00:25
UCTNFtLQWA94BNeu0lE4YwuQ,2024-10-19 20:09:44
UCfG0o17SqRg8qAjlpTdxZag,2024-10-18 14:59:46
UCPML90bq8t2g6BpVgIVj-MA,2024-10-18 15:11:02
UCqRraVICLr0asn90cAvkIZQ,2024-10-19 01:02:13
UCj58YQhdaE5YHcKqKfgSL-Q,2024-10-19 14:45:02
UC_oToDrJ6uca7d1dFVBmLtg,2024-10-18 20:21:30
UCoymDTL_6Y3mIED9b9CA_6A,2024-10-18 21:00:11
UCEf_Bc-KVd7onSeifS3py9g,2024-10-19 15:00:25
UC-g_O9HWb5B0rVDG1hLd5Hw,2024-10-19 01:00:30
UClhFyS7uI884HtPGyI31pRw,2024-10-17 21:58:08
UC-_Czj1ogmZhctxzV7-pGKw,2024-10-18 15:00:06
UCrcBZDofBltcgGxphNia2tw,2024-10-19 13:02:53
UC24eqcXucH3sdxlD-y6I-kg,2024-10-18 13:30:07
UCQeEhNgnlXYuMUsEk98-Ecw,2024-10-18 14:00:25
UCdE7opc_bzOQbT0C9xcEABg,2024-10-18 14:00:02
UCNUQK9mQoqi4yNXw2_Rj6SA,2024-10-18 00:00:06
UCcP5qZQEqjK04TlWXlBdE8w,2024-10-18 23:15:27
UCK_KzyBbDOxgrONcgPbRQtg,2024-10-18 15:29:48
UCWr3qxmkD0SBtL57FBlaYag,2024-10-17 15:00:08
UC1nw9oKwbeHI98HJOylFbWw,2024-10-18 21:00:21
UCLhgIX2L5ZCaWdlaxR_oTAg,2024-10-18 15:10:01
UCqJIIqwYgqN0BUuk8Iea2yg,2024-10-18 16:00:06
UCOQ_KwPhg3IZbigiK7NCnfQ,2024-10-18 21:00:34
UC2bYhAHyaqfWlPXWBVk4BcA,2024-10-18 15:00:06
UCpAgJffQBIg4p_ga08It1mg,2024-10-18 15:00:20
UCZaOZdn-Y-I5ikrofkWBLgQ,2024-10-18 16:54:01
UCVpuJFO62kt2htipgcZ_QGA,2024-10-18 18:28:14
UCONnf7g7QfOqzM3etLECtUA,2024-10-18 00:07:44
UCvo0dAe4ffTzCN11u71uNLQ,2024-10-18 23:25:06
UCy-R3H4s0z1HubB_uSiGsHA,2024-10-18 11:31:16
UC4IMfO_--bwBaNgWeoLxAgg,2024-10-18 22:20:24
UCcHR0RvLYk33ppkjBw3UaEA,2024-10-16 22:00:08
UC607Gii1uo93qDqiGR6-c3w,2024-10-17 21:00:08
UCLoL96fSeaLOen3mpDYeqtA,2024-10-17 15:00:07
UCA_WXRDt9nz8exYNLto1gSA,2024-10-17 14:30:21
UCeZzZFVIdC39pUBv4Bgu9yg,2024-10-16 10:02:02
UC1gaUzbtmN3avX_JGP9Udaw,2024-10-18 03:17:18
UCooVYzDxdwTtGYAkcPmOgOw,2024-10-17 07:00:20
UCx2StD8gHd_-nRo5z1qcJ8g,2024-10-17 17:41:44
UCymE80p2pHiTP4Xye327CVA,2024-10-17 14:00:45
UCbD8EppRX3ZwJSou-TVo90A,2024-10-17 11:59:23
UCB_qr75-ydFVKSF9Dmo6izg,2024-10-18 22:46:38
UC9eXFedzizQtlY5snZ-IFkg,2024-10-17 15:35:38
UCIgwOzhDnR0uoT59pJJONxg,2024-10-16 22:50:08
UCsQBsZJltmLzlsJNG7HevBg,2024-10-16 14:48:29
UCGFNp4Pialo9wjT9Bo8wECA,2024-10-17 13:59:59
UCAu_v9w-BXFtg1NAnB-JgVg,2024-10-17 22:00:06
UCP78dbFMqqu6PeBbFl5U4_Q,2024-10-17 00:05:00
UCnMrFH0xuvWQSHCscGFV9Gw,2024-10-17 15:03:00
UCQEUV7le_zYKNKGmUJOwvBw,2024-10-17 14:00:52
UCAx72qxfBq_df6gTB1yNWwA,2024-10-15 23:53:53
UCzU8-lZlRfkV3nj0RzAZdrQ,2024-10-16 03:06:03
UCaO6TYtlC8U5ttz62hTrZgg,2024-10-15 08:58:06
UCsN8M73DMWa8SPp5o_0IAQQ,2024-10-15 15:00:02
UCa6vGFO9ty8v5KZJXQxdhaw,2024-10-16 05:00:11
UCfW44jAwxqCI8VB_Dd7KkXQ,2024-10-16 15:01:08
UCQykyH0hmyHY04QQcJOtZuw,2024-10-16 22:30:03
UCBrMq7wkdPWb3PxR-GUR61A,2024-10-15 07:50:00
UCvEEeBssb4XxIfWWIB8IjMw,2024-10-15 09:00:00
UCNYi_zGmR519r5gYdOKLTjQ,2024-10-15 03:00:08
UCbEB64xwXwp87RhNFckuQBg,2024-10-14 16:10:06
UCuVW1b2_k64UaagPYjWKAsQ,2024-10-16 14:05:21
UCIRNu5s24r7zAPTFic_eWNw,2024-10-15 21:00:11
UCooVYzDxdwTtGYAkcPmOgOw,2024-10-16 15:00:16
UCDhM2k2Cua-JdobAh5moMFg,2024-10-15 11:00:30
UCBda6I9ZUBEliGiLDLP6rWQ,2024-10-14 15:00:31
UC2SpC8rL9LaeQriE4YNdyzA,2024-10-15 04:00:01
UCLQsllc7GEzKR9RMvwPdtYg,2024-10-14 22:05:29
UC0AUSYG5r2ppPs7L9CPylPA,2024-10-14 22:30:07
UCGFNp4Pialo9wjT9Bo8wECA,2024-10-15 14:46:35
UCtrjFP7i92_30uv6IehwE5Q,2024-10-15 00:00:04
UCbTVTephX30ZhQF5zwFppBg,2024-10-15 14:00:58
UCTP45_DE3fMLujU8sZ-MBzw,2024-10-15 09:00:08
UCvC4D8onUfXzvjTOM-dBfEA,2024-10-14 14:00:43
UCEWHPFNilsT0IfQfutVzsag,2024-10-14 14:00:10
UCCE-jo1GvBJqyj1b287h7jA,2024-10-14 22:02:34
UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-14 15:00:01
UC1Myj674wRVXB9I4c6Hm5zA,2024-10-14 13:59:46
UCGfrC6R2PSMeXv4hdhONB6Q,2024-10-14 15:01:01
UC3uYvpJ3J6oNoNYRXfZXjEw,2024-10-15 01:03:11
UCPX0gLduKAfgr-HJENa7CFw,2024-10-12 21:06:24
UCuqaXp9m4oqp2GtXsEKoUKQ,2024-10-12 15:00:26
UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-12 14:59:00
UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-13 14:58:00
UCAjKLSz8h3XJM5CSJWvmoNA,2024-10-13 23:38:56
UCRglkxcwiH3jrORNAvMPGKQ,2024-10-12 14:00:06
UCHnasAyiyOfqsdfhterxZJQ,2024-10-12 22:00:13
UCMZKcLkNw1AMgfusg3Mjutw,2024-10-11 14:59:34
UCCnl0HqjHFj6akQZBW81whQ,2024-10-13 21:30:10
UCoIrFSMG4kt0hNF6KBgga0w,2024-10-12 13:00:59
