ID,Data_de_criacao
UC63iwP6BtIjxB6xn1GKR6Lw,2015-01-30
UCVse66mti9GN2SWF2eh_SCg,2018-11-18
UC6paX0kLA8D81aYogceMufw,2015-08-26
UCGFNp4Pialo9wjT9Bo8wECA,2016-12-29
UC_oToDrJ6uca7d1dFVBmLtg,2019-02-28
UCpO4C7n86oFyCtlpiVPtcDA,2014-12-25
UC_oToDrJ6uca7d1dFVBmLtg,2019-02-28
UC5K2cu7OuDEUFWeRKpeSH9A,2017-06-14
UCw5-xj3AKqEizC7MvHaIPqA,2012-01-04
UCWOA1ZGywLbqmigxE4Qlvuw,2012-07-17
UCjlcZ5YIXlBTaob0BkS_gDg,2016-03-29
UCNFf1QdVK-73ZODRfpFwubg,2011-08-25
UCbTVTephX30ZhQF5zwFppBg,2012-02-12
UC5KuuqNAH_darWlQg1fuJtw,2020-04-16
UC2bYhAHyaqfWlPXWBVk4BcA,2012-11-07
UCodlsUaW3LIJ8FJa3Bg9P8Q,2017-05-29
UC6paX0kLA8D81aYogceMufw,2015-08-26
UCXQe9ldCtjN_RP1V_c9hNUw,2019-12-10
UCXR-SD44lM9HtfWGYm77Ztw,2022-02-24
UC9nH0tJpMtChvJOqpMA9AHA,2019-06-03
UCIXguhHCl8eDTkXpEuiGPUA,2012-08-30
UCm1_S0MCQYO9EWukQoAcRFA,2023-01-26
UCMLMnpzB7f06mq0Kx3oFzew,2014-06-16
UCuPivVjnfNo4mb3Oog_frZg,2012-08-24
UCo1DYcm1IZ9v3UPkpiAcgtg,2018-10-13
UCgCKagVhzGnZcuP9bSMgMCg,2020-08-04
UCw5-xj3AKqEizC7MvHaIPqA,2012-01-04
UCdkhkda5VQPbKSzx03HohMw,2017-04-20
UCMRaVyexv18FrJu3NiYsbgQ,2020-10-17
UCgCKagVhzGnZcuP9bSMgMCg,2020-08-04
UCOJNw9aHGRkYuIOqwU7yK-Q,2015-05-23
UC8bOVwDs_i7Be8Zxi_phtVA,2019-10-11
UCqly9F4Fr_jf2Y1Cy5hacRg,2007-07-08
UCzjghS2JZWK0SNSvhL1Ztyg,2018-01-26
UCc1l5mTmAv2GC_PXrBpqyKQ,2014-07-09
UCEWHPFNilsT0IfQfutVzsag,2012-03-12
UCGIY_O-8vW4rfX98KlMkvRg,2005-12-27
UCw5-xj3AKqEizC7MvHaIPqA,2012-01-04
UCo1DYcm1IZ9v3UPkpiAcgtg,2018-10-13
UCo1DYcm1IZ9v3UPkpiAcgtg,2018-10-13
UCIXguhHCl8eDTkXpEuiGPUA,2012-08-30
UCooVYzDxdwTtGYAkcPmOgOw,2017-04-28
UCbVwJCxsVbmaP1PFmbGQDeQ,2010-01-18
UCB_qr75-ydFVKSF9Dmo6izg,2005-12-29
UCVse66mti9GN2SWF2eh_SCg,2018-11-18
UCB_pe-Hc4LyOeFoV5q8ITQw,2016-02-02
UCaO6TYtlC8U5ttz62hTrZgg,2008-01-25
UC46L3Cku3SplGDbIAliRssA,2020-06-09
UCSu2Vzr9U_wll67scohy42w,2021-01-02
UC7hAvFDWwVajRqrI86KCoxA,2007-10-26
UC90eu9zXQkuE39brM_RZA0g,2016-08-02
UCaO6TYtlC8U5ttz62hTrZgg,2008-01-25
UC9eqqiRqOShIza9WvVEtJow,2020-07-29
UCrrK1Ek0XI0miBz9fFF_CnA,2021-07-19
UCsSsgPaZ2GSmO6il8Cb5iGA,2016-06-06
UCLgti7NuK0RuW9wty-fxPjQ,2010-12-07
UCvS_sCesX7hD5oQY2ThxeBA,2023-02-17
UCfW44jAwxqCI8VB_Dd7KkXQ,2016-08-21
UC6IV24QPvsASJbzqDbmK8gw,2015-05-25
UCOQmBVfATKImz1du_L4jIeg,2022-01-21
UCXqV4yoyC_mmZye6VbKFPeQ,2021-05-09
UCooVYzDxdwTtGYAkcPmOgOw,2017-04-28
UC7mMSiAr_-bqP_Duf-PAF0A,2013-09-13
UC8iAxsG_7lIViTS5LmJdT1A,2022-04-14
UC2t5bjwHdUX4vM2g8TRDq5g,2009-02-09
UCPEM1vZqAD7J7VO-7hAhcXg,2022-06-10
UCVrx8gt9oAHPbOjA-EjFblw,2019-06-17
UCQRBaPdOmWAlw0B1ir1yxoA,2016-10-26
UCTa_X-4mmje4Tk0lig9t4Mw,2014-12-04
UCPQKC_B2zXGxNpN9_va7OCw,2018-04-10
UCLkAepWjdylmXSltofFvsYQ,2012-12-17
UCr3S50A3UmXeBsHBTHCW-Ow,2009-06-09
UCSS13SwFDxkiC6Yz-tF11UA,2019-10-01
UCvW6D401uETeZuvMrNfgwdg,2010-07-07
UC6paX0kLA8D81aYogceMufw,2015-08-26
UCsaB2VrLZrtGbum6Eo0ClbA,2016-04-26
UCsiCOcr5SZAWlJMfcw9P__w,2020-03-26
UC605s7hMHDSDaUx3txHckGQ,2009-09-03
UCqWmLengIKFXRjuL1YyXNSg,2016-02-23
UC2aVfU3JUEFYVFEIX2zTzGQ,2009-04-20
UCbVwJCxsVbmaP1PFmbGQDeQ,2010-01-18
UCZiYbVptd3PVPf4f6eR6UaQ,2019-02-02
UCNUQK9mQoqi4yNXw2_Rj6SA,2014-08-05
UCp2CxUyauR1aCUtPCA3u2bA,2021-03-22
UCz2A8OXLR2xwYE63zWbu7IA,2014-10-13
UC3IZKseVpdzPSBaWxBxundA,2008-06-04
UC07Kxew-cMIaykMOkzqHtBQ,2009-05-12
UCfBw30ryGwSC-6YyTPseHPw,2020-06-29
UCsyd_nnNNDxlOs9TYrDvCoQ,2019-11-25
UC4eYXhJI4-7wSWc8UNRwD4A,2008-01-03
UClhFyS7uI884HtPGyI31pRw,2019-05-01
UCuNjvqjTzw9LcD9PVpTVWRA,2016-12-12
UCxc3marqP9BJSkQ0_K4mqDg,2014-02-14
UCwRM1SXROyxSSJqrOTQzILw,2018-01-02
UCZU9T1ceaOgwfLRq7OKFU4Q,2006-11-28
UCZiYbVptd3PVPf4f6eR6UaQ,2019-02-02
UCABon3LeMfnU5ajXaOYC1oA,2013-07-27
UCB_qr75-ydFVKSF9Dmo6izg,2005-12-29
UC607Gii1uo93qDqiGR6-c3w,2010-10-27
UCoUM-UJ7rirJYP8CQ0EIaHA,2006-09-19
UCch9Dmg5Juwp8MZGvAmAp4Q,2015-01-29
UCPX0gLduKAfgr-HJENa7CFw,2016-11-29
UC3Cs0kPcr0GQPCVzX32NQPg,2024-06-24
UCs-6sCz2LJm1PrWQN4ErsPw,2009-10-30
UCzDYgkEUa7tcWFmhfVItiiA,2020-06-16
UCsiCOcr5SZAWlJMfcw9P__w,2020-03-26
UCEPpLe_ffyNrV8m1zt_1Keg,2022-12-15
UCAnCxJ1Weh2pUAKJW0bro0Q,2020-04-20
UCNYi_zGmR519r5gYdOKLTjQ,2021-01-13
UCs-6sCz2LJm1PrWQN4ErsPw,2009-10-30
UCFxjZDrLCOCHkUCu632AmMQ,2010-04-10
UCsaB2VrLZrtGbum6Eo0ClbA,2016-04-26
UCKrdjiuS66yXOdEZ_cOD_TA,2014-01-19
UCixcSMY0QCvK96xtO9Atifg,2013-09-18
UC78CKlsbDeQt-zSkzvxOcsg,2018-08-06
UCoHV8LxUFKeIvifJsB3c7Ww,2016-02-27
UCx6SJ-EWSTZM0Vgxk5HTjWg,2013-05-31
UCbD8EppRX3ZwJSou-TVo90A,2006-03-09
UCBrMq7wkdPWb3PxR-GUR61A,2013-01-31
UCHNc0vOmeDCRLSzw5VgvNrQ,2014-07-02
UCsiCOcr5SZAWlJMfcw9P__w,2020-03-26
UCsSSv2wJhUrH5ksK-wMnV7Q,2015-10-16
UCNUQK9mQoqi4yNXw2_Rj6SA,2014-08-05
UCbTVTephX30ZhQF5zwFppBg,2012-02-12
UCthbIFAxbXTTQEC7EcQvP1Q,2007-07-07
UCoHV8LxUFKeIvifJsB3c7Ww,2016-02-27
UCoHV8LxUFKeIvifJsB3c7Ww,2016-02-27
UCpf5YXmzGHC4m5uLCdlrrfA,2014-07-30
UCA_WXRDt9nz8exYNLto1gSA,2020-02-08
UC040XFJEsSRhTkmieXp1kDQ,2017-11-08
UC8hxLO3J5ld1Xhdo6lSDsiQ,2022-02-18
UCIRNu5s24r7zAPTFic_eWNw,2021-09-05
UC1Myj674wRVXB9I4c6Hm5zA,2018-04-12
UCtPYmhNzbNBoAaZByv9vwxg,2024-09-07
UCJY41yD2uXdj3sV-8sMOcGw,2016-03-21
UCNL1ZadSjHpjm4q9j2sVtOA,2008-05-15
UCFJvAGjel1N2QWyOu50pNeQ,2020-09-03
UCvG8Ap6M8l0L80LvHA3wI1w,2020-02-05
UC3IZKseVpdzPSBaWxBxundA,2008-06-04
UCgJnKtIMg8gv_9jTwW-EFpA,2022-03-23
UCEf_Bc-KVd7onSeifS3py9g,2006-03-18
UCgrFZP2B8H6pWgPL1bAqkiQ,2016-03-13
UCP-Vg2PcmLiWpEdvMI1R35w,2013-10-07
UCHkdAapLfLFYbrFJvtdb7LA,2015-04-18
UCwVg9btOceLQuNCdoQk9CXg,2014-06-05
UCl5i1KWUAV7hdT5_tL8l6RA,2013-07-09
UC_IXaDwOe5uvuNxcDk45yGg,2016-07-21
UCN-opsqqDunWO6h5uCp9Y4g,2013-03-15
UC3IZKseVpdzPSBaWxBxundA,2008-06-04
UCF8MQYobXcHejWAaet4nSxA,2015-04-19
UClhFyS7uI884HtPGyI31pRw,2019-05-01
UCiyfYuX4enlwYWl_9nZnMDA,2017-12-28
UC7hAvFDWwVajRqrI86KCoxA,2007-10-26
UCB_qr75-ydFVKSF9Dmo6izg,2005-12-29
UCXFqI7y1ks-aTA4cffywiVQ,2021-07-27
UCK_KzyBbDOxgrONcgPbRQtg,2016-01-25
UCPIQI08BxL0i9nES_uKajAA,2023-02-04
UCtPYmhNzbNBoAaZByv9vwxg,2024-09-07
