video_id,title,publishedAt,channelId,channelTitle,categoryId,video_url,trending_date,tags,view_count,likes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,channel_creation_date,channel_subscriber_count,channel_video_count,channel_description,channel_image,channel_country,channel_total_views,channel_keywords,channel_url
"fJnoUucH7rQ","#kikakim","2024-10-16T06:32:53Z","UCdcZhYtGKo8n1VRLgxMe_hA","Kika Kim","22","https://www.youtube.com/watch?v=fJnoUucH7rQ","24.20.10","[none]","5603624","309626","6687","https://i.ytimg.com/vi/fJnoUucH7rQ/default.jpg","False","False","","2021-08-23T08:01:06.041522Z","12700000","1046","Hi guys! Welcome to my channel ᰔᩚ˶ᵔ ᵕ ᵔ˶My name is Kristina Kim, on social networks also known as Kika Kim! I’m korean from Kazakhstan and now I'm based in LA (｡◕‿◕｡)On my channel you'll see videos about my life, makeup/hair/skin routines, Q&A, mukbangs and etc.Thank you for watching, I hope you’ll enjoy ⸜(｡˃ ᵕ ˂ )⸝♡⋆ ˚｡⋆୨୧˚Social networks:INSTAGRAM: kikakimTIKTOK: kikakiimSNAPCHAT: yourkikakim FOR BUSINESS INQUIRY📩: kikakim.commercial@gmail.com","https://yt3.ggpht.com/5jbgV4lywEwSHKqqMA9JEFS0fEFjgEREBdkprroJeODTY7x0BPSrA554SuMOviN_6ehT3CHUHg=s88-c-k-c0x00ffffff-no-rj","N/A","5713012282","N/A","https://www.youtube.com/channel/UCdcZhYtGKo8n1VRLgxMe_hA"
"mRvZUddNQxI","Кто-то купил WinRar? #shorts #шортс #новости #факты","2024-10-19T11:01:49Z","UCPT9_sNLoBLjH1uea7zpVIA","This is Хорошо","24","https://www.youtube.com/watch?v=mRvZUddNQxI","24.20.10","this is хорошо,Стас Давыдов,и это хорошо,это хорошо,обзор видео,выпуск,новый,НОВЫЙ,новый выпуск,лучшее,за неделю,на ютубе,на youtube,реакция,РЕАКЦИЯ,смешное видео,приколы,угар,новости,НОВОСТИ,Новости,события,События,СОБЫТИЯ,WinRAR,архиватор,ностальгия,технологии,90-е,Tern,мода,инновации,необычная одежда,футболка,сумка,куртка,компрессия,маркетинг,viral,shorts,шортс","443818","37472","249","https://i.ytimg.com/vi/mRvZUddNQxI/default.jpg","False","False","🧦👕Наш мерч: https://mamcupy.com/catalog/this-is-khorosho/ 💘 Поддержать нас на Boosty: https://boosty.to/thisishorosho 🎮 Twitch Сержа: https://www.twitch.tv/serzh 👓Twitch Кости: https://www.twitch.tv/egelloff 🎞 Монтаж: https://www.instagram.com/1slava13/ 📣 Tik-Tok: https://vm.tiktok.com/s6wvx8/  📣Яндек.Дзен: https://zen.yandex.ru/orangebrains   📣 Instagram: https://www.instagram.com/orangebrained/• Discord: https://discord.gg/tix • По вопросам сотрудничества: business@vidoe.pro   Музыка взята chttps://player.epidemicsound.com/ Дополнительные звуки взяты с http://www.freesound.org","2010-10-14T10:23:39Z","6390000","1728","Мы тут всякое творим уже 13 лет.","https://yt3.ggpht.com/ytc/AIdro_kcp_4dmvQqe-A5v9YRPfxiESKsWjwx_opioRN8F6Nv0rg=s88-c-k-c0x00ffffff-no-rj","LV","2429242519","this is хорошо Стас Давыдов и это хорошо обзор видео выпуск новый новый выпуск лучшее за неделю на ютубе это хорошо реакция на youtube РЕАКЦИЯ НОВЫЙ смешное видео приколы угар Новостной блок от Давыдова Новостной блог от Давыдова нбод НБОД ШПРОТОВЕДЫ Шпротоведы шпротоведы стрим стримы","https://www.youtube.com/channel/UCPT9_sNLoBLjH1uea7zpVIA"
"U7vnAfFV2Fs","СРОЧНО!!! ПРОДАЕТСЯ РОБОТ EILIK ИЛИ РОБОТ COZMO ДЛЯ МЕДВЕДЯ ВАЛЕРЫ","2024-10-20T11:28:08Z","UCXTMoE1XgvxN4iCt5-gZzCw","Познаватель","24","https://www.youtube.com/watch?v=U7vnAfFV2Fs","24.20.10","желейный медведь,валера желейный медведь,медведь валерка,валера желейный,валера серия,познаватель,валера,робот кузя обзор,робот кузя Познаватель,робот кузя,робот элик валера,робот элик обзор,робот элик","183431","5507","1043","https://i.ytimg.com/vi/U7vnAfFV2Fs/default.jpg","False","False","МАГАЗИН от медведя Валеры: https://cutt.ly/YF5KCA4  Сегодня мы с Желейным Медведем Валерой выберем кто из роботов круче! Робот Элик или Робот Кузя? Как думаете кто победит в этом челлендже?*****************************Подписывайтесь на канал: http://goo.gl/ZT5IbnМузыка → Kevin MacLeod (incompetech.com)Licensed under Creative Commons: By Attribution 3.0 Licensehttps://creativecommons.org/licenses/by/3.0/*****************************************************Все права защищены © Павел Алексеев, 2017Персонаж Желейный медведь Валера и его образ, является охраняемым объектом интеллектуальной собственности, права на которого принадлежат его автору. Регистрационные документы №72461, №72462, №244640, №75451, №73000, №75454, №75455, UK Copyright Registration Certificate № 284717467 , UK Copyright Registration Certificate № 284717470, UK Copyright Registration Certificate № 284713886.Использование персонажа Желейный медведь Валера, использование его образа, копирование материалов с данного Youtube канала и перевод на другие языки запрещается.","2014-10-20T18:32:17Z","20100000","531","Всем привет) Это официальный канал Желейного Медведя Валеры и  “Познавателя”. Канал посвящен экспериментам, DIY и приключениям Желейного Медведя Валеры. *****************************************************Все права защищены © Павел Алексеев, 2017Персонаж Желейный медведь Валера и его образ, является охраняемым объектом интеллектуальной собственности, права на которого принадлежат его автору. Регистрационные документы №72461, №72462, №244640, №75451, №73000, №75454, №75455, UK Copyright Registration Certificate № 284717467 , UK Copyright Registration Certificate № 284717470, UK Copyright Registration Certificate № 284713886.Использование персонажа Желейный медведь Валера, использование его образа, копирование материалов с данного Youtube канала и перевод на другие языки запрещается.","https://yt3.ggpht.com/8yR17mFaFsj_Q9wmImob8ze2erUVsqMMfqpXj9y4MqGU4u7CeMtE07ufAE_7Gm516mVitswu=s88-c-k-c0x00ffffff-no-rj","UA","10485955348","желейный медведь валера желейный медведь валерка медведь валера валера lucky tm russisch желе желе из желатина алиекспресс познаватель познаватель лизуны рецепт желе смотреть канал познаватель смотреть познавателя","https://www.youtube.com/channel/UCXTMoE1XgvxN4iCt5-gZzCw"
"FWa0mBMxbbE","These Are Too Smooth 😮‍💨","2024-10-19T07:00:15Z","UCblfuW_4rakIf2h6aqANefA","Red Bull","17","https://www.youtube.com/watch?v=FWa0mBMxbbE","24.20.10","[none]","1955048","102812","798","https://i.ytimg.com/vi/FWa0mBMxbbE/default.jpg","False","False","","2006-09-23T03:44:21Z","19700000","6352","Experience the world of Red Bull like you have never seen it before, with the best action sport videos on YouTube.You can watch plenty more on http://redbull.com ","https://yt3.ggpht.com/ytc/AIdro_ntzEIHdSENlbDNZ-fCEiq1QOp5zXKse-IWS_ChovPRn8A=s88-c-k-c0x00ffffff-no-rj","AT","12186084475","red bull redbull action sports extreme sports 4k stratos space jump gopro downhill rampage red bull rampage crashed ice frozen rush straight rhythm ryan sheckler travis pastrana danny macaskill drew benazon Kriss Kyle red bull signature series BMX Motocross skateboarding snowboarding mountain biking sky diving surfing skiing rallycross music F1 motorbike moto formula 1 f1 POV soapbox flugtag skydive parachute","https://www.youtube.com/channel/UCblfuW_4rakIf2h6aqANefA"
"DuPSFmK7fF0","Ванька Хитрый. История самого НЕУЛОВИМОГО преступника в истории СССР","2024-10-20T02:08:49Z","UCtF3s7V8QTjgrFEDi7JLzLA","Россия 90х","24","https://www.youtube.com/watch?v=DuPSFmK7fF0","24.20.10","ванька хитрый,ванька хитрый история,ванька хитрый ссср,иван петров ванька хитрый,воровал золотые звезды героев ссср,иван петров вор,криминальный талант,совершить побег,грабители в ссср,воры в ссср,расследования ссср,уголовное дело,криминал в ссср,кражи в ссср,бандиты,криминал,преступления в ссср,герой ссср бандит,рецидивист,ванька хитрый вор,ванька хитрый бандит,герой ссср,брежнев,легендарный вор,Петров Иван Арсентьевич","372913","3412","256","https://i.ytimg.com/vi/DuPSFmK7fF0/default.jpg","False","False","Иван Арсентьевич Петров. Легендарный вор в законе по прозвищу Ванька Хитрый. Всю жизнь он промышлял кражами, шулерством и мошенничеством. Прославился в криминальном мире тем, что обокрал Героев Советского Союза и Социалистического Труда. С 1925 по 1972 год он 13 раз был осужден — в общей сложности на 93 года лишения свободы. Девять раз бежал. Проживал под четырнадцатью фамилиями. Почему долгое время его не удавалось поймать? И на чем прокололся вор-звездочет? #ссср #криминал #вор #расследованияСмотреть другие выпуски: https://www.youtube.com/playlist?list=PLdA2Zf4J7kGPZ7MDKViM57aHpq53KAK4mПодписка на канал - https://www.youtube.com/channel/UCtF3s7V8QTjgrFEDi7JLzLA?sub_confirmation=1Ванька Хитрый. История самого НЕУЛОВИМОГО преступника в истории СССРДевять ПОБЕГОВ из тюрьмы. Легенда ВОРОВСКОГО мира вор Ванька ХитрыйВ середине 70-х правоохранители искали этого вора по всему СССРАферист, ставший Героем СССР. Легенда КРИМИНАЛЬНОГО мира Ванька Хитрый","2022-07-07T13:53:01.633441Z","821000","398","Россия 1990-х, СССР, Перестройка, бандиты, ОПГ, мафии, криминал, политика, расследования - все самое интересное на эти темы смотри на этом канале","https://yt3.ggpht.com/CooabXy2pQ_xupKa6MsuimIgeHncaOtIpSzk79lQ1ZVUG0N5hqLO2NKiyATFGynGL73oKw7vxw=s88-c-k-c0x00ffffff-no-rj","RU","365196641","россия 90 90 е ссср россия президент ельцин перестройка горбачев путин опг криминал расследования закон","https://www.youtube.com/channel/UCtF3s7V8QTjgrFEDi7JLzLA"
"GI2yn20I-_Q","😆 Забыла как закрывается багажник и удивила мужа! | Новостничок","2024-10-20T14:45:02Z","UCi2_q03LmlBCVvIYFybq3Fw","НОВОСТНИЧОК","23","https://www.youtube.com/watch?v=GI2yn20I-_Q","24.20.10","новости,новости сегодня,новости дня,главные новости сегодня,главные новости,свежие новости,свежие новости сегодняшнего дня,события дня,короче новости,странные новости,новости мира,мировые новости,новостничок,новостник","740575","28515","216","https://i.ytimg.com/vi/GI2yn20I-_Q/default.jpg","False","False","Новостничок - развлекательно-новостной канал, на котором ежедневно собираются самые интересные события и новости в формате коротких видео!#новости #главныеновости #новостничок #shorts","2023-02-17T06:18:06.910076Z","2220000","999","Главные новости мира, важные события и происшествия - всё самое интересное, что происходит вокруг нас каждый день, собирается на канале Новостничок и выходит в формате Шортс ежедневно! Смотря Новостничок вы будете в курсе всех главных новостей, тратя на их просмотр буквально по нескольку секунд!","https://yt3.ggpht.com/8d4UKRM5ONVnXFbhOg0ZMzb6r52vdvOXJUZRChy0hsGMqb-SvdNPA92I9g59cQvaC-cuXVyu0g=s88-c-k-c0x00ffffff-no-rj","US","5315068835","новости главные новости новости дня новости сегодня свежие новости срочные новости короткие новости короче новости новости короче события новостничок новостник новостничок шортс","https://www.youtube.com/channel/UCi2_q03LmlBCVvIYFybq3Fw"
"ZrWA1cd09KY","ШАРЛОТКА  Нужна ли сода? Ставлю точку! Шарлотка с яблоками в духовке, в мультиварке, без миксера","2024-10-20T05:45:01Z","UC4gVKW7oYok8-3vmeIBNB_w","Кухня наизнанку","22","https://www.youtube.com/watch?v=ZrWA1cd09KY","24.20.10","шарлотка кухня наизнанку,кухня на изнанку шарлотка,кухня на изнанку рецепты новые,как приготовить шарлотку","156310","13197","631","https://i.ytimg.com/vi/ZrWA1cd09KY/default.jpg","False","False","Нужно ли добавлять соду в тесто для шарлотки? Как готовить шарлотку в духовке и в мультиварке, шарлотка с яблоками, с тыквой и с мандаринами. Моющий пылесос Atvel F16 Ultimate https://clck.ru/3Dwrky&erid=2VfnxwWapG8 (на Озоне)Еще три ссылки на другие маркетплейсы - в закрепленном комментарии!Мой канал в Telegram https://t.me/min2ru00:00 Шарлотка с яблоками - простые рецепты00:26 Самый простой рецепт шарлотки01:49 Рецепт теста для шарлотки02:07 Шарлотка с яблоками в духовке02:15 Шарлотка с яблоками в мультиварке02:48 Эксперимент - нужна ли сода в шарлотке?04:27 Мой беспроводной моющий пылесос05:47 Результат эксперимента08:27 Готовая шарлотка в мультиварке09:19 Как приготовить шарлотку без миксера11:51 Шарлотка с тыквой и орехами12:48 Шарлотка с мандаринамиРеклама ООО «АВАКС», ИНН 7728338616, erid: 2VfnxwWapG8РЕЦЕПТЫ:— 1 — Шарлотка с яблоками (1)• Яблоки (кислые) - 3-4 шт.• Яйца - 3 шт.• Сахар - 1 стакан (200 г)• Мука - 1 стакан (160 г)• Соль - щепотка— 2 — Шарлотка с яблоками (2)• Яблоки (кислые) - 3-4 шт.• Яйца - 3 шт.• Сахар - 1 стакан (200 г)• Мука - 1 стакан (160 г)• Сода - 1/2 ч.л.• Лимонная кислота - 1/3 ч.л.• Соль - щепотка— 3 — Шарлотка с тыквой• Тыква - 300 г• Орехи грецкие - 40-50 г• Яйца - 3 шт.• Сахар - 150 г• Мука - 140-150 г• Сода - 1/2 ч.л.• Лимонная кислота - 1/3 ч.л.• Соль - щепотка— 4 — Шарлотка с мандаринами• Мандарины – 300 г (4-5 шт.)• Яйца – 3 шт.• Мука – 160-170 г• Сахар – 200 гКомпозиция Life of Riley принадлежит исполнителю Kevin MacLeod. Лицензия: Creative Commons Attribution (https://creativecommons.org/licenses/....Оригинальная версия: http://incompetech.com/music/royalty-....Исполнитель: http://incompetech.com/","2018-02-25T01:24:20Z","6150000","260","Рецепты без правил)) Привет, друзья! Меня зовут Оксана. У меня нет кулинарного образования, поэтому на моей кухне нет никаких правил)) Присоединяйтесь, если любите эксперименты. Здесь я делюсь своими рецептами, секретами и наблюдениями, пробую новые рецепты и провожу эксперименты над старыми. Подписывайтесь и экспериментируйте со мной! Спасибо за ваши комментарии и лайки!Мой Telegram 👉 https://t.me/min2ru","https://yt3.ggpht.com/ytc/AIdro_mZ1CjS-PfkZhwSTx55BGJgoAc-t29oaBrLDTz7MPzEjhU=s88-c-k-c0x00ffffff-no-rj","RU","902558033","как приготовить кухня наизнанку кухня на изнанку вкусная минутка еда кулинария рецепт рецепты кулинарные рецепты выпечка салаты рецепты блюд рецепты приготовления быстрые рецепты в духовке how to cook","https://www.youtube.com/channel/UC4gVKW7oYok8-3vmeIBNB_w"
"7m91weIHr7s","Актриса спилась и превратила квартиру в помойку. Дочка закрыла мать в психушке.","2024-10-19T14:10:16Z","UCA2vqpfNQCFVSDDQE7ymc5g","Звезды и интриги","24","https://www.youtube.com/watch?v=7m91weIHr7s","24.20.10","алла ларионова,бросила ребенка,война с мамой,галина брежнева,дочь успенской,елена проклова,закрыла мать в психушке,звезды,звёздные мамы,интриги,истории из жизни звезд,кино,ксения качалина,успенская,людмила гурченко,оставила ребенка,советские актеры,советские актрисы,миронов,хроники московского быта,жестокое воспитание,мама абьюзер,абьюзивные родители,абьюзивные отношения,абьюз,рыбников,непутевая мать,непутевая дочь,ксения хаирова,талызина","694802","7956","978","https://i.ytimg.com/vi/7m91weIHr7s/default.jpg","False","False","Война со звёздной мамой. Хроники московского быта. Дочь Любови Успенской давала интервью, в которых обвиняла мать в рукоприкладстве. Виктория Филиппова закрыла в своё время мать Галину Брежневу в психушке. Несколько лет не общалась дочка с Еленой Прокловой. Стыдится матери дочь спившейся актрисы Ксении Качалиной. А младшая дочь Аллы Ларионовой однажды украла у неё все деньги и драгоценности… Почему звёздным мамам так тяжело даётся воспитание дочек?Подписывайтесь, здесь много новостей о звездах, светская хроника, личная жизнь знаменитостей, советские артисты и российский шоу бизнес#звезды #интриги","2022-08-02T12:17:05.267569Z","712000","479","Новости о звездах, светская хроника, личная жизнь знаменитостей, советские артисты и российский шоу бизнес. Подписывайтесь! Приятного просмотра!","https://yt3.ggpht.com/iTkhCv1hRMFiBOqn1HbzvBcqCS8zziaknqUN-VAIMGSLA04X3ZF4VTnmxSxNTLcFOY6ikf34og=s88-c-k-c0x00ffffff-no-rj","N/A","289550703","звезды интриги скандалы шоу бизнес певица певец актриса актер знаменитости светская хроника личная жизнь звезд слухи вся правда истории звезд","https://www.youtube.com/channel/UCA2vqpfNQCFVSDDQE7ymc5g"
"-2Yt4r2YTV8","She Couldn’t Believe I Did This! 😭 #shorts","2024-10-11T17:00:00Z","UCVb7uI1uABY4teAN8i1Ir4g","Joe Albanese","24","https://www.youtube.com/watch?v=-2Yt4r2YTV8","24.20.10","[none]","2662886","117086","356","https://i.ytimg.com/vi/-2Yt4r2YTV8/default.jpg","False","False","","2018-08-02T23:54:58Z","11600000","2525","Thank you for subscribing! ","https://yt3.ggpht.com/ptwygX0RDXnY7Fj4mbUeUaecvtEpTlscdjt33MsHlR_Kk9aDRItcMGqeoOhnZppNfUryrThj-p8=s88-c-k-c0x00ffffff-no-rj","US","7054822076","Joe Albanese “Joe Albanese” tiktok funny entertainment comedy personality joealbanese joe.albanese joe albanese sister joel albanese joel banese joey albanese joey tiktok","https://www.youtube.com/channel/UCVb7uI1uABY4teAN8i1Ir4g"
"oHMjjPNJnZs","كانت قادرة على إنقاذ نفسها وحذائها🤭👠","2024-10-17T15:18:00Z","UCEKB24XvbgUl__VHRpbKzTA","Giggle Jiggle! Arabic","26","https://www.youtube.com/watch?v=oHMjjPNJnZs","24.20.10","اضحك من قلبك,ترفيه,حرف اصنع بنفسك,حرف رائجة,حرف مبتكرة,دعوة للمرح,سكتشات كوميدية,ضحكات,ضحكات وحركات,فيديو مضحك,قناة كوميدية,كوميديا,مرح عائلي,مشاهد طريفة,وقت المرح","2445846","31545","24","https://i.ytimg.com/vi/oHMjjPNJnZs/default.jpg","False","False","هذا الفيديو معدّ لأغراض ترفيهية. ولا نقدم أيّ ضمانات بشأن سلامة المحتوى، شموليته أو موثوقيته. أيّ إجراء تقوم به بناءً على المعلومات الواردة في هذا الفيديو هو حصراً مسؤوليتك الخاصة، ولن نكون مسؤولين عن أيّ أضرار أو خسائر. مسؤولية تحرّي الحكمة والحيطة وإجراءات السلامة تقع على عاتق المشاهد إن كان يخطط لتقليد ما يراه في الفيديو.قد يظهر في الفيديو التالي نشاط تم تنفيذه بواسطة ممثلين ضمن بيئة خاضعة للرقابة - يرجى توخي الحذر إن كنت تخطط لتنفيذه بنفسك.","2024-06-17T14:34:01.222361Z","294000","217","هذا هو القناة الرسمية لشورتس التابعة لـ Giggle Jiggleمرحباً بكم في قناتنا ضحكات وحركات 🤡 سنقدم لكم العديد من المشاهد الطريفة، وسنجرب معكم أفكار الحرف الرائجة التي ستنال إعجابكم. انضموا إلينا واستمتعوا بمشاهدتها. 🌞ندعوكم للاشتراك في قناتنا😎للاستفسار عن شراكة العلامة التجارية: https://www.thesoul-publishing.com/partnerللتعاون: https://www.thesoul-publishing.com/partner","https://yt3.ggpht.com/wd-z04E_QL-IgrrsRC3wNaF-VlEihk9A0hgKoxvv40rFnRwunY9BJDmbTR4bj6plU66kInfLrA=s88-c-k-c0x00ffffff-no-rj","AE","345077087","ضحكات وحركات مشاهد طريفة حرف رائجة قناة كوميدية وقت المرح ضحكات حرف اصنع بنفسك ترفيه سكتشات كوميدية حرف مبتكرة دعوة للمرح اضحك من قلبك فيديو مضحك مرح عائلي كوميديا","https://www.youtube.com/channel/UCEKB24XvbgUl__VHRpbKzTA"
"GXP4iakpMdI","Angry bird PIZZA?","2024-10-19T16:00:14Z","UCHwpDpLoyJgtFXoAaaSut4Q","Lionfield","23","https://www.youtube.com/watch?v=GXP4iakpMdI","24.20.10","[none]","3486841","323212","1107","https://i.ytimg.com/vi/GXP4iakpMdI/default.jpg","False","False","","2020-03-25T20:51:38.978468Z","10900000","1413","We are Matteo and Emiliano. Pasta protectors during the day 🍝🇮🇹 Musicians at night 🎵🇮🇹MADE IN ITALY 🇮🇹","https://yt3.ggpht.com/ae1aBP7_bXqNSkve2pgjKWQnufrnqZNQSKyPgNjLxpjIhCiXTWA2DQf6RjwOKpajUzWuKEppAA=s88-c-k-c0x00ffffff-no-rj","IT","12890830361","lionfield lionfieldmusic matteo salvatori emiliano santoro italians italian italy","https://www.youtube.com/channel/UCHwpDpLoyJgtFXoAaaSut4Q"
"dQ-eyrjseCY","What’s your height?🩷🙀💚","2024-10-17T16:46:42Z","UCqOwcxgDCjnHNgMt9A3Ua8w","Diana Belitskay","22","https://www.youtube.com/watch?v=dQ-eyrjseCY","24.20.10","[none]","2440935","62205","215","https://i.ytimg.com/vi/dQ-eyrjseCY/default.jpg","False","False","","2014-11-25T18:39:10Z","21200000","4166","📍Paris🇫🇷 Hello , I’m Diana 💌Business contact: dibelitskay@gmail.com","https://yt3.ggpht.com/SOCphKWc8U9tDU7lLncqmMyvFR1ci5vMDKzPDu2lQH0flyhdJa2r-m2IbTsFDVa-Irwam_oi0Uw=s88-c-k-c0x00ffffff-no-rj","US","17399307431","N/A","https://www.youtube.com/channel/UCqOwcxgDCjnHNgMt9A3Ua8w"
"o839xmPbT98","Китайка и Девочка Тыквааа😂😆","2024-10-20T11:30:29Z","UCXexo3mGee6hqW11hCnnYMw","KITAYKA","24","https://www.youtube.com/watch?v=o839xmPbT98","24.20.10","[none]","43531","0","6","https://i.ytimg.com/vi/o839xmPbT98/default.jpg","False","True","","2021-09-20T08:25:09.542625Z","2010000","2405","🎋Я КИТAYKA🎋ПРОСТО ПОДНИМАЮ ЛЮДЯМ НАСТРОЕНИЕ🫶🏻ДЛЯ СОТРУДНИЧЕСТВА ПОЧТА:  kitaykalapshina@gmail.comТГ: kitayka_lapshinaПОДПИСЫВАЙСЯ НА МОИ ДРУГИЕ СОЦ.СЕТИ👇","https://yt3.ggpht.com/7mY-If-4QiV0D3A9v9Hlbq4JgdFIZEKo5mNIfwlyDdGDl1PNHRvKfnaIWHJglehbep21YwnkmQ=s88-c-k-c0x00ffffff-no-rj","N/A","1184551834","N/A","https://www.youtube.com/channel/UCXexo3mGee6hqW11hCnnYMw"
"I7DO_uWuRnw","ДОП-ДОП ИЛИ СИГМА БОЙ?🤔КВИНКА И САШКА В ШОКЕ😱В конце крутая новость👑#роблокс #игры #смешное","2024-10-20T09:38:20Z","UC6HKWohA11bBbyob7ieP-0g","i_roblox_queen","20","https://www.youtube.com/watch?v=I7DO_uWuRnw","24.20.10","[none]","238710","34898","2545","https://i.ytimg.com/vi/I7DO_uWuRnw/default.jpg","False","False","","2021-09-18T17:49:38.251005Z","8110000","725","Всем приветик! Та самая Роблоксерша) По всем вопросам рекламы и сотрудничества:ОСНОВНОЙ mail: go@robloxqueen.ruДополнительный менеджер по рекламе в Ютуб: stassemcenko@gmail.comПо вопросам сотрудничества ВК:site: https://et-cetera.agencymail: roblox_queen@etc-agency.comtg: etc_agency","https://yt3.ggpht.com/MNBqItVhran_gPiMIjIjb1CQwmlf3U69yu_wLVNaSR9-rWIotWUGqEXi_e0pa5HeACvW4mcSzN0=s88-c-k-c0x00ffffff-no-rj","N/A","2328951413","роблокс квин квинка роблокс","https://www.youtube.com/channel/UC6HKWohA11bBbyob7ieP-0g"
"ocrIG4GnyzU","Я Купил Самую Дешевую Бентли Continental GT и Вот Что Получилось!","2024-10-20T07:00:05Z","UCWG86L4tau8SZ4jRqiVco5g","Чердак","2","https://www.youtube.com/watch?v=ocrIG4GnyzU","24.20.10","Я Купил Самую Дешевую Бентли Continental GT и Вот Что Получилось!,бентли,бентли континенталь,тачка на прокачку,тачка мечты,синдикат по американски,психопаты,новый проект,восстановление,что было дальше,тачка невозврата,машина мечты,авто из сша,забрали тачку,ИСКАЛИ НЕМЦА ЗА СОТКУ А НАШЛИ,мы её восстановим,последняя гонка,купить авто,цены на авто из сша,бентли из сарая,авто из сша под ключ,аукцион битых авто,синдикат,тюнинг,тачки с аукционов америки","416810","21329","1459","https://i.ytimg.com/vi/ocrIG4GnyzU/default.jpg","False","False","Я Купил Самую Дешевую Бентли Continental GT и Вот Что Получилось!Яндекс ТВ Станция с Алисой. Не задумывайтесь, как и где найти то, что хотите смотреть — просто скажите, и у Алисы с искусственным интеллектом в Яндекс ТВ Станции найдётся всё. https://clck.ru/3DzNgLЗа авто иди на Дром🚗 https://drom.ru/s/Qd5 🚗Чтобы покупать с умомЕсли вам очень нужна машина, напишите мне Cherdakla@gmail.com  Реклама. ООО «Амаяма Авто». erid: 2VfnxvfetUp#Чердак  #Бентли  #bentley    0:00    Начало2:14    Выехал на аукцион на осмотр16:50  Вывезли Bentley","2014-01-25T02:17:50Z","2250000","291","Всем привет, меня зовут Денис и это мой канал ЧердакЗдесь я показываю и рассказываю свои истории о своей жизни в америке, а точнее я рассказываю о своих автомобильных проектах.Я уже реализовал два проекта и сейчас строю 3-й, скажем так, это третий сезон нашего шоу, которое будет продолжаться.Если вам интересны мои истории, подписывайтесь на канал.Творческие предложения пишите в инстаграм.ℹ️ Instagram https://www.instagram.com/di_cheРеклама: cherdak@adisom.net  https://vk.com/club122717706.Все не коммерческие предложения: cherdak@gmail.com","https://yt3.ggpht.com/ytc/AIdro_nWwOcWmqBMNSH9DInUaHKJLtoCgO8AK32VwjaIN7xaGLOc=s88-c-k-c0x00ffffff-no-rj","US","324092726","жизнь в америке влог чердак машина из америки авто с сша автопроекты авто хлам синдикат чердак комаро чердак бентли оживление восстановление авто тачки тачка на прокачку ремонт авто bmw","https://www.youtube.com/channel/UCWG86L4tau8SZ4jRqiVco5g"
"DsUiWkOpYQ8","😳 Как бы тебя звали, если бы ты родился в этих странах🌎 часть 2","2024-10-19T10:08:24Z","UCStv7__4KQ47SUx7vi3SzoQ","Super Italiano","22","https://www.youtube.com/watch?v=DsUiWkOpYQ8","24.20.10","[none]","396589","21710","481","https://i.ytimg.com/vi/DsUiWkOpYQ8/default.jpg","False","False","","2021-09-08T14:54:59.446842Z","1860000","338","Тот самый русскоговорящий итальянец 🇮🇹Всем смотреть мое новое тревел-шоу «Запретный Китай». Каждое воскресенье в 12:00 и в 23:10 на телеканале «Пятница!» 🍿🇨🇳Реклама: Lorenzobagnati.pr@gmail.com","https://yt3.ggpht.com/hrd7Ta_7nhAW2fwcfD43qj88vaRlRLXBmycMcDX727dMF3xcWxlGmMO9XL7hCtEwiA5DjBX0kg=s88-c-k-c0x00ffffff-no-rj","RU","900186064","N/A","https://www.youtube.com/channel/UCStv7__4KQ47SUx7vi3SzoQ"
"rdfmu_If33g","My favourite features after a week of testing! #dodgechallenger #rccars #primalchallenger","2024-10-15T12:06:54Z","UCB-7LMovHmwxVK1FfNvKHFQ","RCDriftTok","22","https://www.youtube.com/watch?v=rdfmu_If33g","24.20.10","[none]","7442400","251107","979","https://i.ytimg.com/vi/rdfmu_If33g/default.jpg","False","False","","2021-03-08T15:53:47.429348Z","5670000","732","RC cars, drifting, stunts and other cool stuff!Buy the RC cars I use at RCDriftTok.com","https://yt3.ggpht.com/PQvW52zru9CVl6anP9bj_ApQDg4biJsNDfft9_lT2bC8aCYHnDhIPc4JiCvJK3OspIVxwhzedw=s88-c-k-c0x00ffffff-no-rj","GB","5967332165","RCDRIFTTOK RCcar RC car drift tricks stunts tiktok drifttok","https://www.youtube.com/channel/UCB-7LMovHmwxVK1FfNvKHFQ"
